Country Name,Country Code,Year,unemployment
Brunei Darussalam,BRN,1994,4.892
Bhutan,BTN,1994,1.413
Botswana,BWA,1994,21.2
Central African Republic,CAF,1994,5.551
Canada,CAN,1994,10.395
Central Europe and the Baltics,CEB,1994,11.5636400442004
Switzerland,CHE,1994,3.58
Channel Islands,CHI,1994,7.46
Chile,CHL,1994,5.87
China,CHN,1994,2.9
Cote d'Ivoire,CIV,1994,5.041
Cameroon,CMR,1994,8.83
"Congo, Dem. Rep.",COD,1994,3.389
"Congo, Rep.",COG,1994,20.232
Colombia,COL,1994,8.25
Comoros,COM,1994,4.57
Cabo Verde,CPV,1994,13.016
Costa Rica,CRI,1994,4.05
Caribbean small states,CSS,1994,16.1314521759884
Cuba,CUB,1994,8.801
Cyprus,CYP,1994,2.7
Czechia,CZE,1994,4.284
Germany,DEU,1994,8.727
Djibouti,DJI,1994,27.103
Denmark,DNK,1994,8.036
Dominican Republic,DOM,1994,6.29
Algeria,DZA,1994,27.74
East Asia & Pacific (excluding high income),EAP,1994,2.92467103828283
Early-demographic dividend,EAR,1994,6.8054630258792
East Asia & Pacific,EAS,1994,2.96925133669627
Europe & Central Asia (excluding high income),ECA,1994,7.13209552910351
Europe & Central Asia,ECS,1994,9.64971931139526
Ecuador,ECU,1994,4.419
"Egypt, Arab Rep.",EGY,1994,10.93
Euro area,EMU,1994,11.7369455914828
Eritrea,ERI,1994,5.385
Spain,ESP,1994,24.209
Estonia,EST,1994,7.561
Ethiopia,ETH,1994,3.1
European Union,EUU,1994,11.5487582472721
Fragile and conflict affected situations,FCS,1994,4.58179010647638
Finland,FIN,1994,16.426
Fiji,FJI,1994,4.611
France,FRA,1994,12.593
Gabon,GAB,1994,17.794
United Kingdom,GBR,1994,9.648
Georgia,GEO,1994,8.4
Ghana,GHA,1994,5.896
Guinea,GIN,1994,4.526
"Gambia, The",GMB,1994,10.102
Guinea-Bissau,GNB,1994,3.172
Equatorial Guinea,GNQ,1994,7.699
Greece,GRC,1994,9.808
Guatemala,GTM,1994,2.581
Guam,GUM,1994,7.6
Guyana,GUY,1994,11.622
High income,HIC,1994,7.91590926789787
"Hong Kong SAR, China",HKG,1994,1.9
Honduras,HND,1994,3.136
Heavily indebted poor countries (HIPC),HPC,1994,5.16247929005649
Croatia,HRV,1994,10.45
Haiti,HTI,1994,7.97
Hungary,HUN,1994,10.847
IBRD only,IBD,1994,5.63926109940513
IDA & IBRD total,IBT,1994,5.39726837516553
IDA total,IDA,1994,4.2879312080958
IDA blend,IDB,1994,3.67647966322426
Indonesia,IDN,1994,4.366
IDA only,IDX,1994,4.60664801288195
India,IND,1994,7.645
Ireland,IRL,1994,14.544
"Iran, Islamic Rep.",IRN,1994,10.448
Iraq,IRQ,1994,8.243
Iceland,ISL,1994,5.326
Israel,ISR,1994,9.934
Italy,ITA,1994,11.086
Jamaica,JAM,1994,6.338
Jordan,JOR,1994,16.899
Japan,JPN,1994,2.89
Kazakhstan,KAZ,1994,7.54
Kenya,KEN,1994,2.962
Kyrgyz Republic,KGZ,1994,1.384
Cambodia,KHM,1994,0.995
"Korea, Rep.",KOR,1994,2.476
Kuwait,KWT,1994,0.7
Latin America & Caribbean (excluding high income),LAC,1994,6.50415943586595
Lao PDR,LAO,1994,2.636
Lebanon,LBN,1994,8.35
Liberia,LBR,1994,2.402
Libya,LBY,1994,19.349
St. Lucia,LCA,1994,17.0
Latin America & Caribbean,LCN,1994,6.69412257969285
Least developed countries: UN classification,LDC,1994,4.59677653243802
Low income,LIC,1994,5.17851333022314
Sri Lanka,LKA,1994,13.03
Lower middle income,LMC,1994,6.17668546485214
Low & middle income,LMY,1994,5.16360100282757
Lesotho,LSO,1994,15.706
Late-demographic dividend,LTE,1994,4.28799095699891
Lithuania,LTU,1994,13.8
Luxembourg,LUX,1994,3.479
Latvia,LVA,1994,18.7
"Macao SAR, China",MAC,1994,2.48
Morocco,MAR,1994,13.869
Moldova,MDA,1994,5.8
Madagascar,MDG,1994,6.103
Maldives,MDV,1994,0.791
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1994,8.53005153097424
Mexico,MEX,1994,4.436
Middle income,MIC,1994,5.16273029412959
North Macedonia,MKD,1994,30.0
Mali,MLI,1994,1.509
Malta,MLT,1994,6.343
Myanmar,MMR,1994,0.745
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1994,8.75863879540009
Montenegro,MNE,1994,30.334
Mongolia,MNG,1994,5.701
Mozambique,MOZ,1994,2.881
Mauritania,MRT,1994,9.991
Mauritius,MUS,1994,9.524
Malawi,MWI,1994,5.349
Malaysia,MYS,1994,3.64
North America,NAC,1994,6.54555954314501
Namibia,NAM,1994,19.4
New Caledonia,NCL,1994,18.948
Niger,NER,1994,1.502
Nigeria,NGA,1994,4.078
Nicaragua,NIC,1994,7.685
Netherlands,NLD,1994,7.159
Norway,NOR,1994,5.349
Nepal,NPL,1994,10.465
New Zealand,NZL,1994,8.354
OECD members,OED,1994,7.83449046979209
Oman,OMN,1994,4.067
Other small states,OSS,1994,9.61704707426081
Pakistan,PAK,1994,0.617
Panama,PAN,1994,6.429
Peru,PER,1994,4.505
Philippines,PHL,1994,3.765
Papua New Guinea,PNG,1994,2.432
Poland,POL,1994,14.825
Pre-demographic dividend,PRE,1994,5.42116293311088
Puerto Rico (US),PRI,1994,14.6
"Korea, Dem. People's Rep.",PRK,1994,2.538
Portugal,PRT,1994,6.709
Paraguay,PRY,1994,4.41
West Bank and Gaza,PSE,1994,10.761
Pacific island small states,PSS,1994,3.91667343812621
Post-demographic dividend,PST,1994,7.51080212175103
French Polynesia,PYF,1994,11.998
Qatar,QAT,1994,0.87
Romania,ROU,1994,8.17
Russian Federation,RUS,1994,8.131
Rwanda,RWA,1994,12.222
South Asia,SAS,1994,7.22622096992128
Saudi Arabia,SAU,1994,6.889
Sudan,SDN,1994,15.64
Senegal,SEN,1994,2.941
Singapore,SGP,1994,3.03
Solomon Islands,SLB,1994,1.82
Sierra Leone,SLE,1994,4.325
El Salvador,SLV,1994,7.68
"Somalia, Fed. Rep.",SOM,1994,19.974
Serbia,SRB,1994,13.374
Sub-Saharan Africa (excluding high income),SSA,1994,6.9855936441378
South Sudan,SSD,1994,12.352
Sub-Saharan Africa,SSF,1994,6.58505362840124
Small states,SST,1994,10.6176788356215
Sao Tome and Principe,STP,1994,14.424
Suriname,SUR,1994,12.7
Slovak Republic,SVK,1994,13.654
Slovenia,SVN,1994,8.24
Sweden,SWE,1994,9.58
Eswatini,SWZ,1994,21.717
Syrian Arab Republic,SYR,1994,7.5
Chad,TCD,1994,0.709
East Asia & Pacific (IDA & IBRD countries),TEA,1994,2.93060396440088
Europe & Central Asia (IDA & IBRD countries),TEC,1994,8.39768970039692
Togo,TGO,1994,4.214
Thailand,THA,1994,1.347
Tajikistan,TJK,1994,3.15
Turkmenistan,TKM,1994,4.7
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,6.58303824206846
Timor-Leste,TLS,1994,3.567
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1994,8.74959340122559
Tonga,TON,1994,1.705
South Asia (IDA & IBRD),TSA,1994,7.22622096992128
Sub-Saharan Africa (IDA & IBRD countries),TSS,1994,6.58505362840124
Trinidad and Tobago,TTO,1994,18.44
Tunisia,TUN,1994,16.009
Turkiye,TUR,1994,8.577
Tanzania,TZA,1994,3.847
Uganda,UGA,1994,3.471
Ukraine,UKR,1994,2.0
Upper middle income,UMC,1994,4.51968070601275
Uruguay,URY,1994,9.04
United States,USA,1994,6.119
Uzbekistan,UZB,1994,7.3
St. Vincent and the Grenadines,VCT,1994,19.967
"Venezuela, RB",VEN,1994,8.56
Virgin Islands (U.S.),VIR,1994,11.751
Viet Nam,VNM,1994,1.972
Vanuatu,VUT,1994,8.103
World,WLD,1994,5.80049888718587
Samoa,WSM,1994,3.0
"Yemen, Rep.",YEM,1994,8.34
South Africa,ZAF,1994,22.942
Zambia,ZMB,1994,18.648
Zimbabwe,ZWE,1994,4.96
Africa Eastern and Southern,AFE,1995,7.90844555546911
Afghanistan,AFG,1995,7.817
Africa Western and Central,AFW,1995,4.39974946558807
Angola,AGO,1995,16.987
Albania,ALB,1995,14.607
Arab World,ARB,1995,13.516862533383
United Arab Emirates,ARE,1995,1.8
Argentina,ARG,1995,18.8
Armenia,ARM,1995,6.7
Australia,AUS,1995,8.473
Austria,AUT,1995,4.345
Azerbaijan,AZE,1995,7.2
Burundi,BDI,1995,3.077
Belgium,BEL,1995,9.337
Benin,BEN,1995,1.305
Burkina Faso,BFA,1995,2.533
Bangladesh,BGD,1995,2.441
Bulgaria,BGR,1995,11.1
Bahrain,BHR,1995,1.047
"Bahamas, The",BHS,1995,10.83
Bosnia and Herzegovina,BIH,1995,21.078
Belarus,BLR,1995,17.7
Belize,BLZ,1995,12.48
Bolivia,BOL,1995,2.661
Brazil,BRA,1995,7.092
Barbados,BRB,1995,19.66
Brunei Darussalam,BRN,1995,4.982
Bhutan,BTN,1995,1.404
Botswana,BWA,1995,21.394
Central African Republic,CAF,1995,5.51
Canada,CAN,1995,9.489
Central Europe and the Baltics,CEB,1995,11.0184370000245
Switzerland,CHE,1995,3.094
Channel Islands,CHI,1995,7.2
Chile,CHL,1995,4.7
China,CHN,1995,3.0
Cote d'Ivoire,CIV,1995,4.1
Cameroon,CMR,1995,8.566
"Congo, Dem. Rep.",COD,1995,3.276
"Congo, Rep.",COG,1995,20.192
Colombia,COL,1995,8.72
Comoros,COM,1995,4.681
Cabo Verde,CPV,1995,12.969
Costa Rica,CRI,1995,5.18
Caribbean small states,CSS,1995,14.6640416860508
Cuba,CUB,1995,8.27
Cyprus,CYP,1995,2.6
Czechia,CZE,1995,4.082
Germany,DEU,1995,8.158
Djibouti,DJI,1995,27.279
Denmark,DNK,1995,6.992
Dominican Republic,DOM,1995,6.45
Algeria,DZA,1995,31.84
East Asia & Pacific (excluding high income),EAP,1995,3.00766968604447
Early-demographic dividend,EAR,1995,7.07631493241979
East Asia & Pacific,EAS,1995,3.04438839579311
Europe & Central Asia (excluding high income),ECA,1995,8.54698807779296
Europe & Central Asia,ECS,1995,9.93006411860132
Ecuador,ECU,1995,4.417
"Egypt, Arab Rep.",EGY,1995,11.04
Euro area,EMU,1995,11.4184706063119
Eritrea,ERI,1995,5.266
Spain,ESP,1995,22.675
Estonia,EST,1995,9.659
Ethiopia,ETH,1995,3.029
European Union,EUU,1995,11.1089008967871
Fragile and conflict affected situations,FCS,1995,5.06432164614079
Finland,FIN,1995,17.005
Fiji,FJI,1995,4.66
France,FRA,1995,11.834
Gabon,GAB,1995,17.411
United Kingdom,GBR,1995,8.694
Georgia,GEO,1995,7.6
Ghana,GHA,1995,6.48
Guinea,GIN,1995,4.481
"Gambia, The",GMB,1995,10.201
Guinea-Bissau,GNB,1995,3.132
Equatorial Guinea,GNQ,1995,7.738
Greece,GRC,1995,10.116
Guatemala,GTM,1995,2.577
Guam,GUM,1995,7.9
Guyana,GUY,1995,11.643
High income,HIC,1995,7.72204841120156
"Hong Kong SAR, China",HKG,1995,3.22
Honduras,HND,1995,3.24
Heavily indebted poor countries (HIPC),HPC,1995,4.9902125673928
Croatia,HRV,1995,10.108
Haiti,HTI,1995,7.565
Hungary,HUN,1995,10.168
IBRD only,IBD,1995,5.95783676916459
IDA & IBRD total,IBT,1995,5.64787695367997
IDA total,IDA,1995,4.24155724593795
IDA blend,IDB,1995,3.72011652287395
Indonesia,IDN,1995,4.611
IDA only,IDX,1995,4.51270571277671
India,IND,1995,7.608
Ireland,IRL,1995,11.97
"Iran, Islamic Rep.",IRN,1995,9.896
Iraq,IRQ,1995,8.446
Iceland,ISL,1995,5.196
Israel,ISR,1995,8.782
Italy,ITA,1995,11.661
Jamaica,JAM,1995,6.327
Jordan,JOR,1995,14.6
Japan,JPN,1995,3.15
Kazakhstan,KAZ,1995,10.98
Kenya,KEN,1995,2.856
Kyrgyz Republic,KGZ,1995,1.474
Cambodia,KHM,1995,0.974
"Korea, Rep.",KOR,1995,2.063
Kuwait,KWT,1995,0.694
Latin America & Caribbean (excluding high income),LAC,1995,7.82957348146463
Lao PDR,LAO,1995,2.6
Lebanon,LBN,1995,8.442
Liberia,LBR,1995,2.391
Libya,LBY,1995,19.443
St. Lucia,LCA,1995,15.83
Latin America & Caribbean,LCN,1995,7.92150168506335
Least developed countries: UN classification,LDC,1995,4.50340025633564
Low income,LIC,1995,5.08137609154637
Sri Lanka,LKA,1995,12.27
Lower middle income,LMC,1995,6.15122797928774
Low & middle income,LMY,1995,5.39655566265831
Lesotho,LSO,1995,15.875
Late-demographic dividend,LTE,1995,4.46357297742002
Lithuania,LTU,1995,17.54
Luxembourg,LUX,1995,2.918
Latvia,LVA,1995,19.0
"Macao SAR, China",MAC,1995,3.581
Morocco,MAR,1995,14.052
Moldova,MDA,1995,5.3
Madagascar,MDG,1995,6.088
Maldives,MDV,1995,0.79
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1995,8.75663817659201
Mexico,MEX,1995,7.095
Middle income,MIC,1995,5.41511637366521
North Macedonia,MKD,1995,35.6
Mali,MLI,1995,1.464
Malta,MLT,1995,6.34
Myanmar,MMR,1995,0.759
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1995,9.05014464754054
Montenegro,MNE,1995,30.294
Mongolia,MNG,1995,5.5
Mozambique,MOZ,1995,2.76
Mauritania,MRT,1995,9.797
Mauritius,MUS,1995,9.59
Malawi,MWI,1995,4.914
Malaysia,MYS,1995,3.15
North America,NAC,1995,6.03024492508477
Namibia,NAM,1995,21.312
New Caledonia,NCL,1995,18.63
Niger,NER,1995,1.495
Nigeria,NGA,1995,4.163
Nicaragua,NIC,1995,7.414
Netherlands,NLD,1995,7.157
Norway,NOR,1995,6.307
Nepal,NPL,1995,10.484
New Zealand,NZL,1995,6.461
OECD members,OED,1995,7.60328958983041
Oman,OMN,1995,4.16
Other small states,OSS,1995,9.98340770598384
Pakistan,PAK,1995,0.632
Panama,PAN,1995,6.526
Peru,PER,1995,4.717
Philippines,PHL,1995,3.683
Papua New Guinea,PNG,1995,2.613
Poland,POL,1995,13.695
Pre-demographic dividend,PRE,1995,5.30821052218628
Puerto Rico (US),PRI,1995,13.93
"Korea, Dem. People's Rep.",PRK,1995,2.557
Portugal,PRT,1995,7.064
Paraguay,PRY,1995,3.4
West Bank and Gaza,PSE,1995,10.705
Pacific island small states,PSS,1995,3.99182017321935
Post-demographic dividend,PST,1995,7.38436200831956
French Polynesia,PYF,1995,11.957
Qatar,QAT,1995,0.87
Romania,ROU,1995,8.01
Russian Federation,RUS,1995,9.449
Rwanda,RWA,1995,11.972
South Asia,SAS,1995,7.18405726009443
Saudi Arabia,SAU,1995,6.45
Sudan,SDN,1995,15.65
Senegal,SEN,1995,2.853
Singapore,SGP,1995,3.3
Solomon Islands,SLB,1995,1.856
Sierra Leone,SLE,1995,4.22
El Salvador,SLV,1995,7.65
"Somalia, Fed. Rep.",SOM,1995,19.747
Serbia,SRB,1995,13.4
Sub-Saharan Africa (excluding high income),SSA,1995,6.84658302047571
South Sudan,SSD,1995,12.361
Sub-Saharan Africa,SSF,1995,6.45201167794553
Small states,SST,1995,10.4964666409893
Sao Tome and Principe,STP,1995,14.356
Suriname,SUR,1995,8.39
Slovak Republic,SVK,1995,13.109
Slovenia,SVN,1995,7.15
Sweden,SWE,1995,8.897
Eswatini,SWZ,1995,21.65
Syrian Arab Republic,SYR,1995,7.2
Chad,TCD,1995,0.749
East Asia & Pacific (IDA & IBRD countries),TEA,1995,3.01458475185669
Europe & Central Asia (IDA & IBRD countries),TEC,1995,9.38716990370413
Togo,TGO,1995,4.02
Thailand,THA,1995,1.1
Tajikistan,TJK,1995,3.45
Turkmenistan,TKM,1995,8.3
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,7.87040184272193
Timor-Leste,TLS,1995,3.52
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1995,9.04248606651942
Tonga,TON,1995,2.003
South Asia (IDA & IBRD),TSA,1995,7.18405726009444
Sub-Saharan Africa (IDA & IBRD countries),TSS,1995,6.45201167794553
Trinidad and Tobago,TTO,1995,17.22
Tunisia,TUN,1995,16.339
Turkiye,TUR,1995,7.644
Tanzania,TZA,1995,3.663
Uganda,UGA,1995,3.235
Ukraine,UKR,1995,5.62
Upper middle income,UMC,1995,4.94181075079208
Uruguay,URY,1995,10.02
United States,USA,1995,5.65
Uzbekistan,UZB,1995,7.8
St. Vincent and the Grenadines,VCT,1995,19.994
"Venezuela, RB",VEN,1995,10.24
Virgin Islands (U.S.),VIR,1995,11.384
Viet Nam,VNM,1995,1.955
Vanuatu,VUT,1995,8.153
World,WLD,1995,5.93004401353698
Samoa,WSM,1995,3.245
"Yemen, Rep.",YEM,1995,8.988
South Africa,ZAF,1995,22.647
Zambia,ZMB,1995,16.828
Zimbabwe,ZWE,1995,5.571
Africa Eastern and Southern,AFE,1996,7.8239078932856
Afghanistan,AFG,1996,7.867
Africa Western and Central,AFW,1996,4.34069121352357
Angola,AGO,1996,16.275
Albania,ALB,1996,13.928
Arab World,ARB,1996,12.4771777786255
United Arab Emirates,ARE,1996,1.834
Argentina,ARG,1996,17.11
Armenia,ARM,1996,9.3
Australia,AUS,1996,8.509
Austria,AUT,1996,5.282
Azerbaijan,AZE,1996,8.1
Burundi,BDI,1996,3.076
Belgium,BEL,1996,9.483
Benin,BEN,1996,1.246
Burkina Faso,BFA,1996,2.451
Bangladesh,BGD,1996,2.51
Bulgaria,BGR,1996,12.5
Bahrain,BHR,1996,1.182
"Bahamas, The",BHS,1996,11.46
Bosnia and Herzegovina,BIH,1996,21.725
Belarus,BLR,1996,24.4
Belize,BLZ,1996,13.82
Bolivia,BOL,1996,2.373
Brazil,BRA,1996,8.035
Barbados,BRB,1996,14.71
Brunei Darussalam,BRN,1996,5.035
Bhutan,BTN,1996,1.392
Botswana,BWA,1996,21.593
Central African Republic,CAF,1996,5.488
Canada,CAN,1996,9.62
Central Europe and the Baltics,CEB,1996,10.3650466333203
Switzerland,CHE,1996,3.684
Channel Islands,CHI,1996,7.125
Chile,CHL,1996,7.414
China,CHN,1996,3.12
Cote d'Ivoire,CIV,1996,4.043
Cameroon,CMR,1996,8.06
"Congo, Dem. Rep.",COD,1996,3.153
"Congo, Rep.",COG,1996,20.033
Colombia,COL,1996,11.81
Comoros,COM,1996,4.781
Cabo Verde,CPV,1996,12.934
Costa Rica,CRI,1996,6.16
Caribbean small states,CSS,1996,14.2091207575111
Cuba,CUB,1996,7.61
Cyprus,CYP,1996,3.1
Czechia,CZE,1996,3.852
Germany,DEU,1996,8.822
Djibouti,DJI,1996,27.153
Denmark,DNK,1996,6.844
Dominican Republic,DOM,1996,6.496
Algeria,DZA,1996,28.308
East Asia & Pacific (excluding high income),EAP,1996,3.11193345175662
Early-demographic dividend,EAR,1996,6.92154862166954
East Asia & Pacific,EAS,1996,3.15883854903829
Europe & Central Asia (excluding high income),ECA,1996,9.93804963169598
Europe & Central Asia,ECS,1996,10.2662712000885
Ecuador,ECU,1996,4.43
"Egypt, Arab Rep.",EGY,1996,9.0
Euro area,EMU,1996,11.6237217720969
Eritrea,ERI,1996,5.215
Spain,ESP,1996,22.142
Estonia,EST,1996,9.915
Ethiopia,ETH,1996,3.146
European Union,EUU,1996,11.1430361327697
Fragile and conflict affected situations,FCS,1996,5.32945828196112
Finland,FIN,1996,15.572
Fiji,FJI,1996,4.633
France,FRA,1996,12.367
Gabon,GAB,1996,17.347
United Kingdom,GBR,1996,8.189
Georgia,GEO,1996,11.5
Ghana,GHA,1996,7.083
Guinea,GIN,1996,4.5
"Gambia, The",GMB,1996,10.235
Guinea-Bissau,GNB,1996,3.022
Equatorial Guinea,GNQ,1996,7.792
Greece,GRC,1996,10.402
Guatemala,GTM,1996,2.625
Guam,GUM,1996,8.283
Guyana,GUY,1996,11.611
High income,HIC,1996,7.73656404442503
"Hong Kong SAR, China",HKG,1996,2.83
Honduras,HND,1996,4.37
Heavily indebted poor countries (HIPC),HPC,1996,4.96491454854859
Croatia,HRV,1996,9.68
Haiti,HTI,1996,7.325
Hungary,HUN,1996,10.022
IBRD only,IBD,1996,6.04951039496404
IDA & IBRD total,IBT,1996,5.7262491402393
IDA total,IDA,1996,4.28056714936036
IDA blend,IDB,1996,3.84144131009186
Indonesia,IDN,1996,4.861
IDA only,IDX,1996,4.51066658854428
India,IND,1996,7.558
Ireland,IRL,1996,11.692
"Iran, Islamic Rep.",IRN,1996,9.1
Iraq,IRQ,1996,8.527
Iceland,ISL,1996,3.6
Israel,ISR,1996,8.455
Italy,ITA,1996,11.864
Jamaica,JAM,1996,6.62
Jordan,JOR,1996,13.7
Japan,JPN,1996,3.383
Kazakhstan,KAZ,1996,12.96
Kenya,KEN,1996,2.783
Kyrgyz Republic,KGZ,1996,1.525
Cambodia,KHM,1996,0.963
"Korea, Rep.",KOR,1996,2.048
Kuwait,KWT,1996,0.7
Latin America & Caribbean (excluding high income),LAC,1996,8.07578531621202
Lao PDR,LAO,1996,2.449
Lebanon,LBN,1996,8.435
Liberia,LBR,1996,2.354
Libya,LBY,1996,19.296
St. Lucia,LCA,1996,16.33
Latin America & Caribbean,LCN,1996,8.30631791461415
Least developed countries: UN classification,LDC,1996,4.47680391314182
Low income,LIC,1996,5.10459126384458
Sri Lanka,LKA,1996,11.35
Lower middle income,LMC,1996,6.06383839970385
Low & middle income,LMY,1996,5.47239634766814
Lesotho,LSO,1996,15.788
Late-demographic dividend,LTE,1996,4.66259073242738
Lithuania,LTU,1996,16.4
Luxembourg,LUX,1996,3.286
Latvia,LVA,1996,20.7
"Macao SAR, China",MAC,1996,4.249
Morocco,MAR,1996,13.398
Moldova,MDA,1996,7.9
Madagascar,MDG,1996,6.087
Maldives,MDV,1996,1.013
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1996,7.97931940710841
Mexico,MEX,1996,5.465
Middle income,MIC,1996,5.49419885753579
North Macedonia,MKD,1996,38.8
Mali,MLI,1996,1.424
Malta,MLT,1996,6.337
Myanmar,MMR,1996,0.758
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1996,8.23391723413581
Montenegro,MNE,1996,30.235
Mongolia,MNG,1996,5.533
Mozambique,MOZ,1996,2.764
Mauritania,MRT,1996,9.794
Mauritius,MUS,1996,9.505
Malawi,MWI,1996,4.955
Malaysia,MYS,1996,2.52
North America,NAC,1996,5.86183834660521
Namibia,NAM,1996,22.835
New Caledonia,NCL,1996,18.64
Niger,NER,1996,1.498
Nigeria,NGA,1996,4.056
Nicaragua,NIC,1996,7.102
Netherlands,NLD,1996,6.421
Norway,NOR,1996,5.036
Nepal,NPL,1996,10.443
New Zealand,NZL,1996,6.29
OECD members,OED,1996,7.54845249819128
Oman,OMN,1996,4.247
Other small states,OSS,1996,10.0219914735588
Pakistan,PAK,1996,0.616
Panama,PAN,1996,6.524
Peru,PER,1996,4.931
Philippines,PHL,1996,3.613
Papua New Guinea,PNG,1996,2.734
Poland,POL,1996,12.684
Pre-demographic dividend,PRE,1996,5.19268733645266
Puerto Rico (US),PRI,1996,13.64
"Korea, Dem. People's Rep.",PRK,1996,2.592
Portugal,PRT,1996,7.298
Paraguay,PRY,1996,8.15
West Bank and Gaza,PSE,1996,10.731
Pacific island small states,PSS,1996,4.02635031377061
Post-demographic dividend,PST,1996,7.55890512144881
French Polynesia,PYF,1996,11.934
Qatar,QAT,1996,0.87
Romania,ROU,1996,6.74
Russian Federation,RUS,1996,9.665
Rwanda,RWA,1996,11.586
South Asia,SAS,1996,7.13172470315583
Saudi Arabia,SAU,1996,5.852
Sudan,SDN,1996,15.624
Senegal,SEN,1996,2.84
Singapore,SGP,1996,3.57
Solomon Islands,SLB,1996,1.89
Sierra Leone,SLE,1996,4.216
El Salvador,SLV,1996,7.68
"Somalia, Fed. Rep.",SOM,1996,19.651
Serbia,SRB,1996,13.2
Sub-Saharan Africa (excluding high income),SSA,1996,6.7490401648332
South Sudan,SSD,1996,12.336
Sub-Saharan Africa,SSF,1996,6.37525754922705
Small states,SST,1996,10.4105313120434
Sao Tome and Principe,STP,1996,14.342
Suriname,SUR,1996,10.88
Slovak Republic,SVK,1996,11.341
Slovenia,SVN,1996,6.886
Sweden,SWE,1996,9.547
Eswatini,SWZ,1996,22.074
Syrian Arab Republic,SYR,1996,7.222
Chad,TCD,1996,0.703
East Asia & Pacific (IDA & IBRD countries),TEA,1996,3.1198949743781
Europe & Central Asia (IDA & IBRD countries),TEC,1996,9.97942478649557
Togo,TGO,1996,3.666
Thailand,THA,1996,1.071
Tajikistan,TJK,1996,4.05
Turkmenistan,TKM,1996,10.3
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,8.2833826671729
Timor-Leste,TLS,1996,3.479
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1996,8.22212113757966
Tonga,TON,1996,2.408
South Asia (IDA & IBRD),TSA,1996,7.13172470315583
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,6.37525754922705
Trinidad and Tobago,TTO,1996,16.25
Tunisia,TUN,1996,16.059
Turkiye,TUR,1996,6.629
Tanzania,TZA,1996,3.469
Uganda,UGA,1996,3.213
Ukraine,UKR,1996,7.65
Upper middle income,UMC,1996,5.12155650777844
Uruguay,URY,1996,11.93
United States,USA,1996,5.451
Uzbekistan,UZB,1996,10.7
St. Vincent and the Grenadines,VCT,1996,20.339
"Venezuela, RB",VEN,1996,11.77
Virgin Islands (U.S.),VIR,1996,11.408
Viet Nam,VNM,1996,1.93
Vanuatu,VUT,1996,8.108
World,WLD,1996,5.99253885959213
Samoa,WSM,1996,3.516
"Yemen, Rep.",YEM,1996,9.585
South Africa,ZAF,1996,22.48
