Country Name,Country Code,Year,gdp
Botswana,BWA,1964,41616347.7906865
Central African Republic,CAF,1964,142025078.735754
Canada,CAN,1964,49503663836.3665
Switzerland,CHE,1964,15833133857.6281
Chile,CHL,1964,6065708668.32735
China,CHN,1964,59821862703.4023
Cote d'Ivoire,CIV,1964,921063326.589918
Cameroon,CMR,1964,776650176.904453
"Congo, Dem. Rep.",COD,1964,2881545272.72727
"Congo, Rep.",COG,1964,185693724.905233
Colombia,COL,1964,5973366666.66667
Costa Rica,CRI,1964,542578367.242598
Caribbean small states,CSS,1964,1546223257.5277
Germany,DEU,1964,123330404665.086
Denmark,DNK,1964,9677401337.17309
Dominican Republic,DOM,1964,1025599900.0
Algeria,DZA,1964,2909316435.2874
East Asia & Pacific (excluding high income),EAP,1964,81184317665.9228
Early-demographic dividend,EAR,1964,201676763987.725
East Asia & Pacific,EAS,1964,207877684756.267
Europe & Central Asia,ECS,1964,620048398293.573
Ecuador,ECU,1964,2244146102.98333
"Egypt, Arab Rep.",EGY,1964,4709245761.67881
Euro area,EMU,1964,377249606368.369
Spain,ESP,1964,21966876027.2517
Ethiopia,ETH,1964,1984129185.6
European Union,EUU,1964,426413441946.368
Fragile and conflict affected situations,FCS,1964,40622874178.0865
Finland,FIN,1964,7848987792.54261
Fiji,FJI,1964,140032741.468329
France,FRA,1964,93079224076.2648
Gabon,GAB,1964,215679855.342091
United Kingdom,GBR,1964,94407558351.1616
Ghana,GHA,1964,1731296199.52296
Equatorial Guinea,GNQ,1964,51915000.0
Greece,GRC,1964,6576906345.11518
Guatemala,GTM,1964,1299099900.0
Guyana,GUY,1964,194774513.063717
High income,HIC,1964,1483754172602.72
"Hong Kong SAR, China",HKG,1964,2206466461.26434
Honduras,HND,1964,457000000.0
Heavily indebted poor countries (HIPC),HPC,1964,26725267282.9165
Haiti,HTI,1964,325281200.0
IBRD only,IBD,1964,392605573186.674
IDA & IBRD total,IBT,1964,448663101500.283
IDA total,IDA,1964,53779805167.0828
IDA blend,IDB,1964,16625996700.4931
IDA only,IDX,1964,38331317593.6074
India,IND,1964,56480289940.9899
Ireland,IRL,1964,2851091646.43165
"Iran, Islamic Rep.",IRN,1964,5379845647.69637
Iraq,IRQ,1964,2136408197.83672
Iceland,ISL,1964,440797869.282266
Israel,ISR,1964,4024344852.54797
Italy,ITA,1964,65720771779.4768
Jamaica,JAM,1964,897949000.8204
Japan,JPN,1964,87490590817.9803
Kenya,KEN,1964,998759334.496266
St. Kitts and Nevis,KNA,1964,13416633.1250839
"Korea, Rep.",KOR,1964,3459019942.79079
Kuwait,KWT,1964,2071668533.03471
Latin America & Caribbean (excluding high income),LAC,1964,89126642541.918
Liberia,LBR,1964,218929100.0
Libya,LBY,1964,1341395421.44183
Latin America & Caribbean,LCN,1964,111156041395.132
Least developed countries: UN classification,LDC,1964,33189852937.2552
Sri Lanka,LKA,1964,1309747899.15966
Lower middle income,LMC,1964,115174581624.735
Low & middle income,LMY,1964,340021770228.624
Lesotho,LSO,1964,51939979.2240083
Late-demographic dividend,LTE,1964,208331252834.2
Luxembourg,LUX,1964,910877686.268584
Morocco,MAR,1964,2798345298.57781
Madagascar,MDG,1964,802482183.728778
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1964,37876511285.1208
Mexico,MEX,1964,20080000000.0
Middle income,MIC,1964,326613277317.497
Myanmar,MMR,1964,411419905.846621
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1964,28686249644.3061
Mauritania,MRT,1964,224495743.865038
Mauritius,MUS,1964,218914569.184569
Malaysia,MYS,1964,2674423922.48842
North America,NAC,1964,735227454522.867
Niger,NER,1964,582816396.404409
Nigeria,NGA,1964,5552931318.82747
Nicaragua,NIC,1964,347119918.158577
Netherlands,NLD,1964,20232048552.8327
Norway,NOR,1964,7206522121.80418
Nepal,NPL,1964,496098775.308642
New Zealand,NZL,1964,7340766415.01868
OECD members,OED,1964,1442940927071.8
Oman,OMN,1964,61872525.7988835
Pakistan,PAK,1964,5204955900.88198
Panama,PAN,1964,776137500.0
Peru,PER,1964,4353664866.67985
Philippines,PHL,1964,5953756194.80988
Papua New Guinea,PNG,1964,305312048.849928
Pre-demographic dividend,PRE,1964,30278137477.019
Puerto Rico (US),PRI,1964,2570500000.0
Portugal,PRT,1964,4429202656.90741
Paraguay,PRY,1964,408349206.349206
Post-demographic dividend,PST,1964,1405685806174.93
Rwanda,RWA,1964,129999994.0
South Asia,SAS,1964,63741466508.7531
Saudi Arabia,SAU,1964,2371808712.88889
Sudan,SDN,1964,1388282600.1961
Senegal,SEN,1964,1188930645.34423
Singapore,SGP,1964,894153311.424857
Sierra Leone,SLE,1964,372011437.908497
"Somalia, Fed. Rep.",SOM,1964,229529912.668035
Sub-Saharan Africa (excluding high income),SSA,1964,43840902428.7523
Sub-Saharan Africa,SSF,1964,45897301616.0707
Suriname,SUR,1964,134400000.0
Sweden,SWE,1964,22685750575.2235
Eswatini,SWZ,1964,64980554.0077784
Seychelles,SYC,1964,15393031.5557147
Syrian Arab Republic,SYR,1964,1339494267.01571
Chad,TCD,1964,392247517.728482
East Asia & Pacific (IDA & IBRD countries),TEA,1964,81101169480.9704
Togo,TGO,1964,234572186.455851
Thailand,THA,1964,3889129942.30769
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,104162884838.44
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1964,28460826047.0182
South Asia (IDA & IBRD),TSA,1964,63741466508.7532
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,45897301616.0708
Trinidad and Tobago,TTO,1964,711897520.256199
Tunisia,TUN,1964,1025866792.15686
Turkiye,TUR,1964,11177777777.7778
Tanzania,TZA,1964,3748840925.06363
Uganda,UGA,1964,589247687.30035
Upper middle income,UMC,1964,210919117385.739
Uruguay,URY,1964,1975701816.46615
United States,USA,1964,685631590686.501
St. Vincent and the Grenadines,VCT,1964,14758296.4375922
"Venezuela, RB",VEN,1964,8192413793.10345
World,WLD,1964,1832063117758.4
South Africa,ZAF,1964,11955995217.6019
Zambia,ZMB,1964,822639671.273187
Zimbabwe,ZWE,1964,1217138098.00196
Africa Eastern and Southern,AFE,1965,33812194393.0267
Africa Western and Central,AFW,1965,16921238011.6515
Arab World,ARB,1965,26769289695.5947
Argentina,ARG,1965,28344705966.6389
Australia,AUS,1965,25977284156.3655
Austria,AUT,1965,10041659445.118
Burundi,BDI,1965,158994962.962963
Belgium,BEL,1965,17597783297.4583
Benin,BEN,1965,289908680.426395
Burkina Faso,BFA,1965,422916789.7483
Bangladesh,BGD,1965,5906636791.66667
"Bahamas, The",BHS,1965,300272048.043528
Belize,BLZ,1965,40110040.1100401
Bermuda,BMU,1965,98000000.0
Bolivia,BOL,1965,598333333.333333
Brazil,BRA,1965,22465522884.0988
Barbados,BRB,1965,105021996.861675
Brunei Darussalam,BRN,1965,114039500.591268
Botswana,BWA,1965,45788696.3343915
Central African Republic,CAF,1965,150574795.409863
Canada,CAN,1965,54649410478.5226
Switzerland,CHE,1965,16780226225.085
Chile,CHL,1965,6183988944.34606
China,CHN,1965,70565994356.1828
Cote d'Ivoire,CIV,1965,919771228.816095
Cameroon,CMR,1965,814083265.511426
"Congo, Dem. Rep.",COD,1965,4043901818.18182
"Congo, Rep.",COG,1965,198318064.028924
Colombia,COL,1965,5760761904.7619
Costa Rica,CRI,1965,592981162.264151
Caribbean small states,CSS,1965,1658476310.98942
Germany,DEU,1965,134774688191.161
Denmark,DNK,1965,10870670865.3211
Dominican Republic,DOM,1965,888100000.0
Algeria,DZA,1965,3136284306.85469
East Asia & Pacific (excluding high income),EAP,1965,94594887799.9547
Early-demographic dividend,EAR,1965,218796645706.064
East Asia & Pacific,EAS,1965,231386298101.98
Europe & Central Asia,ECS,1965,676131031279.877
Ecuador,ECU,1965,2387047395.70254
"Egypt, Arab Rep.",EGY,1965,4948667540.41066
Euro area,EMU,1965,412364260999.25
Spain,ESP,1965,25479619606.5284
Ethiopia,ETH,1965,2159998591.2
European Union,EUU,1965,466588325740.873
Fragile and conflict affected situations,FCS,1965,44630237748.9356
Finland,FIN,1965,8680393838.88018
Fiji,FJI,1965,147084750.031482
France,FRA,1965,100522559916.017
Faroe Islands,FRO,1965,57954522.4217259
Gabon,GAB,1965,226474285.779063
United Kingdom,GBR,1965,101824755078.991
Ghana,GHA,1965,2053462968.0426
Equatorial Guinea,GNQ,1965,64748333.3333333
Greece,GRC,1965,7582209670.27425
Guatemala,GTM,1965,1331399900.0
Guyana,GUY,1965,213235294.117647
High income,HIC,1965,1612706213753.01
"Hong Kong SAR, China",HKG,1965,2435078534.03141
Honduras,HND,1965,508650000.0
Heavily indebted poor countries (HIPC),HPC,1965,30244819985.1177
Haiti,HTI,1965,353251800.0
IBRD only,IBD,1965,430354452833.136
IDA & IBRD total,IBT,1965,493294437302.523
IDA total,IDA,1965,60234048164.6751
IDA blend,IDB,1965,17976500988.0494
IDA only,IDX,1965,43730943016.1235
India,IND,1965,59556105229.0052
Ireland,IRL,1965,3035655793.5247
"Iran, Islamic Rep.",IRN,1965,6197319929.0429
Iraq,IRQ,1965,2335785506.0858
Iceland,ISL,1965,531569563.888591
Israel,ISR,1965,4329084428.62583
Italy,ITA,1965,70717012186.1774
Jamaica,JAM,1965,972159611.136156
Jordan,JOR,1965,599759760.096096
Japan,JPN,1965,97338107605.8236
Kenya,KEN,1965,997919320.832272
St. Kitts and Nevis,KNA,1965,13593932.3220537
"Korea, Rep.",KOR,1965,3120861498.91442
Kuwait,KWT,1965,2097199161.12034
Latin America & Caribbean (excluding high income),LAC,1965,96624342162.7359
Liberia,LBR,1965,229260800.0
Libya,LBY,1965,1804979680.40813
Latin America & Caribbean,LCN,1965,119447112225.012
Least developed countries: UN classification,LDC,1965,37339723834.9911
Sri Lanka,LKA,1965,1698319327.73109
Lower middle income,LMC,1965,123398794111.639
Low & middle income,LMY,1965,375470104636.567
Lesotho,LSO,1965,54879978.0480088
Late-demographic dividend,LTE,1965,233483448192.791
Luxembourg,LUX,1965,929477284.788002
Morocco,MAR,1965,2948331090.46752
Madagascar,MDG,1965,833563472.9981
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1965,41652574542.0011
Mexico,MEX,1965,21840000000.0
Middle income,MIC,1965,359831186332.231
Myanmar,MMR,1965,367053117.224523
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1965,31805270075.2286
Mauritania,MRT,1965,255340474.997828
Mauritius,MUS,1965,230024160.524161
Malaysia,MYS,1965,2956337669.29525
North America,NAC,1965,798251191315.629
New Caledonia,NCL,1965,159594492.463655
Niger,NER,1965,673383510.812866
Nigeria,NGA,1965,5874537650.18494
Nicaragua,NIC,1965,564290020.384288
Netherlands,NLD,1965,22721869808.1438
Norway,NOR,1965,8111945661.21624
Nepal,NPL,1965,735267082.294264
New Zealand,NZL,1965,5706251400.19577
OECD members,OED,1965,1567627973918.25
Oman,OMN,1965,63279974.6880101
Pakistan,PAK,1965,5929231415.37169
Panama,PAN,1965,852485300.0
Peru,PER,1965,5163008077.37371
Philippines,PHL,1965,6517349771.93386
Papua New Guinea,PNG,1965,344176055.068169
Pre-demographic dividend,PRE,1965,33361237163.0642
Puerto Rico (US),PRI,1965,2881500000.0
Portugal,PRT,1965,4901711247.81592
Paraguay,PRY,1965,443587301.587302
Post-demographic dividend,PST,1965,1528553206325.96
French Polynesia,PYF,1965,176534588.403052
Rwanda,RWA,1965,148799980.0
South Asia,SAS,1965,67970199332.8318
Saudi Arabia,SAU,1965,2647955557.55556
Sudan,SDN,1965,1446869619.31898
Senegal,SEN,1965,1210058228.17112
Singapore,SGP,1965,974644096.144674
Sierra Leone,SLE,1965,359523809.523809
El Salvador,SLV,1965,877720000.0
"Somalia, Fed. Rep.",SOM,1965,243725898.029641
Sub-Saharan Africa (excluding high income),SSA,1965,48315704534.9608
Sub-Saharan Africa,SSF,1965,50550545830.814
Suriname,SUR,1965,154150000.0
Sweden,SWE,1965,24964233890.5922
Eswatini,SWZ,1965,70279971.8880112
Seychelles,SYC,1965,15603031.9862156
Syrian Arab Republic,SYR,1965,1472036540.13329
Chad,TCD,1965,416926303.316872
East Asia & Pacific (IDA & IBRD countries),TEA,1965,94498004640.0973
Togo,TGO,1965,264505506.022433
Thailand,THA,1965,4388937649.03846
Latin America & the Caribbean (IDA & IBRD countries),TLA,1965,111798100119.596
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1965,31555336449.1195
South Asia (IDA & IBRD),TSA,1965,67970199332.8319
Sub-Saharan Africa (IDA & IBRD countries),TSS,1965,50550545830.8141
Trinidad and Tobago,TTO,1965,736573158.567104
Tunisia,TUN,1965,991047619.047619
Turkiye,TUR,1965,11966666666.6667
Tanzania,TZA,1965,3817226546.22938
Uganda,UGA,1965,884502309.953801
Upper middle income,UMC,1965,235945919508.98
Uruguay,URY,1965,1890767155.52622
United States,USA,1965,743503780837.106
St. Vincent and the Grenadines,VCT,1965,15108295.5625944
"Venezuela, RB",VEN,1965,8427777777.77778
World,WLD,1965,1996307969114.51
South Africa,ZAF,1965,13068994772.4021
Zambia,ZMB,1965,1061199575.94465
Zimbabwe,ZWE,1965,1311435905.59467
Africa Eastern and Southern,AFE,1966,36933907896.9839
Africa Western and Central,AFW,1966,18034328957.9001
Arab World,ARB,1966,28349126512.4807
Argentina,ARG,1966,28630474727.9023
Australia,AUS,1966,27308964369.4343
Austria,AUT,1966,10939526218.6393
Burundi,BDI,1966,165444571.428571
Belgium,BEL,1966,18894891312.2977
Benin,BEN,1966,302925235.151997
Burkina Faso,BFA,1966,433889766.239436
Bangladesh,BGD,1966,6439687854.16667
"Bahamas, The",BHS,1966,346800000.0
Belize,BLZ,1966,44450044.4500445
Bermuda,BMU,1966,115000000.0
Bolivia,BOL,1966,662500000.0
Brazil,BRA,1966,28283323733.1114
Barbados,BRB,1966,113195122.762193
Brunei Darussalam,BRN,1966,132757528.044374
Botswana,BWA,1966,51465655.3921083
Central African Republic,CAF,1966,157930018.091087
Canada,CAN,1966,61252415404.686
Switzerland,CHE,1966,18019402373.5388
Chile,CHL,1966,7256882086.19585
China,CHN,1966,76854053259.209
Cote d'Ivoire,CIV,1966,1024102880.05862
Cameroon,CMR,1966,851112534.552636
"Congo, Dem. Rep.",COD,1966,4532660181.81818
"Congo, Rep.",COG,1966,220613581.972601
Colombia,COL,1966,5428518518.51852
Costa Rica,CRI,1966,647305630.188679
Caribbean small states,CSS,1966,1763304085.16679
Germany,DEU,1966,143304275683.979
Denmark,DNK,1966,11931740293.0378
Dominican Republic,DOM,1966,983900000.0
Algeria,DZA,1966,3039859187.45164
East Asia & Pacific (excluding high income),EAP,1966,103483052014.092
Early-demographic dividend,EAR,1966,216722525473.293
East Asia & Pacific,EAS,1966,258895697359.207
Europe & Central Asia,ECS,1966,731255011466.732
Ecuador,ECU,1966,2429308638.838
"Egypt, Arab Rep.",EGY,1966,5278005611.91453
Euro area,EMU,1966,446134400125.161
Spain,ESP,1966,29559436182.9186
Ethiopia,ETH,1966,2324466416.0
European Union,EUU,1966,505133316052.567
Fragile and conflict affected situations,FCS,1966,47617809109.6589
Finland,FIN,1966,9306142171.60056
Fiji,FJI,1966,150603925.515853
France,FRA,1966,108928356518.505
Faroe Islands,FRO,1966,64397131.0846457
Gabon,GAB,1966,245849781.273234
United Kingdom,GBR,1966,108572752102.045
Ghana,GHA,1966,2126300672.22965
"Gambia, The",GMB,1966,44212081.3502297
Equatorial Guinea,GNQ,1966,69110000.0
Greece,GRC,1966,8472021466.86847
Guatemala,GTM,1966,1390700000.0
Guyana,GUY,1966,228705882.352941
High income,HIC,1966,1764024192793.08
"Hong Kong SAR, China",HKG,1966,2489845016.64894
Honduras,HND,1966,549950000.0
Heavily indebted poor countries (HIPC),HPC,1966,32809605039.6647
Haiti,HTI,1966,368948600.0
IBRD only,IBD,1966,444667643616.923
IDA & IBRD total,IBT,1966,512977216813.779
IDA total,IDA,1966,65066269758.7136
IDA blend,IDB,1966,19604879332.0537
IDA only,IDX,1966,47008346662.5373
India,IND,1966,45581230504.071
Ireland,IRL,1966,3198820903.82796
"Iran, Islamic Rep.",IRN,1966,6789938671.74918
Iraq,IRQ,1966,2530306095.87756
Iceland,ISL,1966,638349755.221932
Israel,ISR,1966,4703300098.0703
Italy,ITA,1966,76622444787.3696
Jamaica,JAM,1966,1096759561.29618
Jordan,JOR,1966,657999736.800105
Japan,JPN,1966,113046784179.289
Kenya,KEN,1966,1164519674.19213
St. Kitts and Nevis,KNA,1966,14469078.1796966
"Korea, Rep.",KOR,1966,3929055143.5021
Kuwait,KWT,1966,2391199043.52038
Latin America & Caribbean (excluding high income),LAC,1966,106837273701.869
Liberia,LBR,1966,244459500.0
Libya,LBY,1966,2312438535.82459
Latin America & Caribbean,LCN,1966,131528121967.901
Least developed countries: UN classification,LDC,1966,40690771134.1877
Sri Lanka,LKA,1966,1751470588.23529
Lower middle income,LMC,1966,112621845649.155
Low & middle income,LMY,1966,389536417523.006
Lesotho,LSO,1966,56699977.3200091
Late-demographic dividend,LTE,1966,260032108606.182
Luxembourg,LUX,1966,976717015.461454
Morocco,MAR,1966,2876401297.10759
Madagascar,MDG,1966,900264584.590829
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1966,44827741482.1275
Mexico,MEX,1966,24320000000.0
Middle income,MIC,1966,373091871504.9
Myanmar,MMR,1966,293103478.548483
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1966,33969222899.0777
Mauritania,MRT,1966,266533605.185831
Mauritius,MUS,1966,227534083.454083
Malaysia,MYS,1966,3143517943.82632
North America,NAC,1966,875449459015.515
New Caledonia,NCL,1966,164206536.445162
Niger,NER,1966,702296078.593173
Nigeria,NGA,1966,6366917453.23302
Nicaragua,NIC,1966,607140010.475682
Netherlands,NLD,1966,24741480717.0389
Norway,NOR,1966,8753940266.90184
Nepal,NPL,1966,906811943.824649
New Zealand,NZL,1966,5917437693.37459
OECD members,OED,1966,1715534237863.95
Oman,OMN,1966,67759972.8960108
Pakistan,PAK,1966,6561108777.82444
Panama,PAN,1966,928833000.0
Peru,PER,1966,6109048736.61853
Philippines,PHL,1966,7189017887.69231
Papua New Guinea,PNG,1966,390992062.55873
Pre-demographic dividend,PRE,1966,36475004285.3358
Puerto Rico (US),PRI,1966,3170500000.0
Portugal,PRT,1966,5370108031.12859
Paraguay,PRY,1966,465888888.888889
Post-demographic dividend,PST,1966,1671670654791.77
French Polynesia,PYF,1966,215659453.550939
Rwanda,RWA,1966,124525702.857143
South Asia,SAS,1966,54738691616.6907
Saudi Arabia,SAU,1966,2920555557.11111
Sudan,SDN,1966,1484491675.71652
Senegal,SEN,1966,1246908185.96343
Singapore,SGP,1966,1096425608.09089
Sierra Leone,SLE,1966,375630252.10084
El Salvador,SLV,1966,929520000.0
"Somalia, Fed. Rep.",SOM,1966,257375897.049641
Sub-Saharan Africa (excluding high income),SSA,1966,52384764226.2559
Sub-Saharan Africa,SSF,1966,54787700208.3105
Suriname,SUR,1966,190350000.0
Sweden,SWE,1966,27155028519.9472
Eswatini,SWZ,1966,76859969.2560123
Seychelles,SYC,1966,16443033.7082191
Syrian Arab Republic,SYR,1966,1342287553.19149
Chad,TCD,1966,432794921.680489
East Asia & Pacific (IDA & IBRD countries),TEA,1966,103377065683.287
Togo,TGO,1966,305227594.821437
Thailand,THA,1966,5279230817.30769
Latin America & the Caribbean (IDA & IBRD countries),TLA,1966,123091751374.581
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1966,33702284400.043
South Asia (IDA & IBRD),TSA,1966,54738691616.6907
Sub-Saharan Africa (IDA & IBRD countries),TSS,1966,54787700208.3105
Trinidad and Tobago,TTO,1966,723739857.317023
Tunisia,TUN,1966,1040952380.95238
Turkiye,TUR,1966,14100000000.0
Tanzania,TZA,1966,4377998825.12047
Uganda,UGA,1966,925381492.370153
Upper middle income,UMC,1966,260361323167.355
Uruguay,URY,1966,1809185093.55188
United States,USA,1966,814082043610.829
St. Vincent and the Grenadines,VCT,1966,16099959.7501006
"Venezuela, RB",VEN,1966,8781333333.33333
World,WLD,1966,2163210217039.9
